frame,entity,x,y,z,vx,vy,vz,observed,cams_used,rmse
286,player_4,-15865.7167834886,21439.04006686015,791.0368961569955,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
286,ball,-9169.998642929493,-6598.616034587843,1018.3559124854235,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
287,player_0,-6183.7674631415075,3899.914644330006,355.87914405226445,-60.82676047235964,2009.8634200961912,261.50152363088455,1,2,2.0461869079939694
287,player_1,-5699.041790376414,4293.612725688535,621.4983436598899,669.446489028218,1636.6777754226548,590.5242876379054,1,2,2.0868394850395724
287,referee_0,-32801.74852838547,3588.702819667564,40.0210507681015,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
287,player_2,-7366.153730161052,-1419.1581553644046,-13.532653083715736,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
287,player_3,-31455.767515423082,-37.7971762313603,961.9503806591529,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
287,player_4,-15931.010000684719,21529.77164575313,794.9238023543751,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
287,ball,-9199.7006942521,-6685.217488307828,1015.6434209283298,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
288,player_0,-6469.466533584154,4053.47996519384,182.32684454811886,-383.47574138839497,2093.2072697209337,51.90559411598147,1,2,1.9595421934127664
288,player_1,-5854.926999324354,4559.318580020286,652.7393779102963,506.245128895006,1815.582222430372,597.3324761481338,1,2,2.902993190361471
288,referee_0,-32906.85870632449,3579.799136253665,40.6057170019824,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
288,player_2,-7367.803557189216,-1477.3738143789117,6.320275632341605,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
288,player_3,-31605.014604499003,-48.87106531230254,964.1513820314404,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
288,player_4,-15996.303217880837,21620.503224646112,798.8107085517547,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
288,ball,-9229.402745574707,-6771.818942027812,1012.9309293712361,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
289,player_0,-6732.943397371408,4199.603053799947,24.498837414159453,-668.2453524759994,2164.813207487287,-131.60477544775395,1,2,2.5648453832981883
289,player_1,-5834.677194168554,4631.941868917501,676.6326769562216,506.245128895006,1815.582222430372,597.3324761481338,0,0,nan
289,referee_0,-33011.968884263515,3570.8954528397658,41.190383235863294,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
289,player_2,-7369.45338421738,-1535.5894733934188,26.173204348398947,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
289,player_3,-31754.261693574925,-59.944954393244785,966.352383403728,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
289,player_4,-16061.596435076955,21711.234803539093,802.6976147491343,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
289,ball,-9259.104796897314,-6858.420395747797,1010.2184378141424,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
290,player_0,-6759.673211470447,4286.195582099438,19.234646396249296,-668.2453524759994,2164.813207487287,-131.60477544775395,0,0,nan
290,player_1,-5814.427389012753,4704.565157814715,700.525976002147,506.245128895006,1815.582222430372,597.3324761481338,0,0,nan
290,referee_0,-33117.07906220254,3561.9917694258666,41.77504946974419,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
290,player_2,-7371.103211245543,-1593.8051324079258,46.02613306445629,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
290,player_3,-31903.508782650846,-71.01884347418704,968.5533847760156,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
290,player_4,-16126.889652273074,21801.966382432074,806.584520946514,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
290,ball,-9288.806848219921,-6945.021849467781,1007.5059462570487,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
291,player_0,-6786.403025569487,4372.788110398929,13.970455378339139,-668.2453524759994,2164.813207487287,-131.60477544775395,0,0,nan
291,player_1,-5794.177583856953,4777.18844671193,724.4192750480723,506.245128895006,1815.582222430372,597.3324761481338,0,0,nan
291,referee_0,-33222.18924014156,3553.0880860119673,42.359715703625085,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
291,player_2,-7372.753038273707,-1652.020791422433,65.87906178051364,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
291,player_3,-32052.755871726768,-82.09273255512929,970.7543861483032,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
291,player_4,-16192.182869469192,21892.697961325055,810.4714271438936,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
291,ball,-9318.508899542529,-7031.6233031877655,1004.793454699955,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
292,player_0,-6767.719988657156,4556.1550568398525,93.33001874161786,-615.6789501182043,2276.8317856798412,-33.6508654253459,1,2,0.2914025938766637
292,player_1,-5773.927778701152,4849.811735609144,748.3125740939977,506.245128895006,1815.582222430372,597.3324761481338,0,0,nan
292,referee_0,-33327.29941808058,3544.184402598068,42.94438193750598,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
292,player_2,-7374.40286530187,-1710.23645043694,85.73199049657097,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
292,player_3,-32202.00296080269,-93.16662163607154,972.9553875205908,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
292,player_4,-16257.47608666531,21983.429540218036,814.3583333412732,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
292,ball,-9348.210950865136,-7118.22475690775,1002.0809631428613,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
293,player_0,-6673.077143095608,4674.600091808044,180.44116364842773,-477.6225740806108,2308.514911086376,68.73931881557233,1,2,1.7498060817618162
293,player_1,-5753.677973545352,4922.435024506359,772.205873139923,506.245128895006,1815.582222430372,597.3324761481338,0,0,nan
293,referee_0,-33432.40959601961,3535.280719184169,43.529048171386876,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
293,player_2,-7376.052692330034,-1768.452109451447,105.58491921262831,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
293,player_3,-32351.25004987861,-104.24051071701379,975.1563888928783,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
293,player_4,-16322.769303861429,22074.161119111017,818.2452395386529,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
293,ball,-9377.913002187743,-7204.826210627734,999.3684715857676,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
294,player_0,-6664.666426410798,4821.940812251147,240.77170619140895,-445.72433761509063,2372.27531275696,135.491636727411,1,2,1.820611656337085
294,player_1,-5733.4281683895515,4995.058313403573,796.0991721858484,506.245128895006,1815.582222430372,597.3324761481338,0,0,nan
294,referee_0,-33537.51977395863,3526.3770357702697,44.11371440526777,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
294,player_2,-7377.702519358198,-1826.6677684659542,125.43784792868564,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
294,player_3,-32500.49713895453,-115.31439979795604,977.3573902651659,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
294,player_4,-16388.062521057545,22164.892698003998,822.1321457360325,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
294,ball,-9407.61505351035,-7291.427664347719,996.6559800286739,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
295,player_0,-6720.01762391577,4989.059846481799,280.03271764636156,-489.3434665842824,2456.2395094042486,174.83178978000186,1,2,0.43245943333494846
295,player_1,-5713.178363233751,5067.681602300788,819.9924712317737,506.245128895006,1815.582222430372,597.3324761481338,0,0,nan
295,referee_0,-33642.62995189765,3517.4733523563705,44.69838063914867,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
295,player_2,-7379.352346386361,-1884.8834274804613,145.29077664474298,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
295,player_3,-32649.744228030453,-126.3882888788983,979.5583916374535,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
295,player_4,-16453.355738253664,22255.62427689698,826.0190519334121,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
295,ball,-9437.317104832957,-7378.029118067703,993.9434884715802,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
296,player_0,-6646.418171772416,5064.491001292325,346.9638372501264,-380.6251675342497,2429.614034919397,244.76972823874434,1,2,3.037434936767325
296,player_1,-5692.928558077951,5140.304891198002,843.8857702776991,506.245128895006,1815.582222430372,597.3324761481338,0,0,nan
296,referee_0,-33747.740129836675,3508.5696689424713,45.28304687302956,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
296,player_2,-7381.002173414525,-1943.0990864949683,165.1437053608003,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
296,player_3,-32798.991317106374,-137.46217795984055,981.7593930097411,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
296,player_4,-16518.648955449782,22346.35585578996,829.9059581307918,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
296,ball,-9467.019156155564,-7464.630571787688,991.2309969144865,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
297,player_0,-6661.643178473786,5161.675562689101,356.75462637967615,-380.6251675342497,2429.614034919397,244.76972823874434,0,0,nan
297,player_1,-5672.67875292215,5212.928180095217,867.7790693236244,506.245128895006,1815.582222430372,597.3324761481338,0,0,nan
297,referee_0,-33852.8503077757,3499.665985528572,45.86771310691046,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
297,player_2,-7382.652000442688,-2001.3147455094754,184.99663407685765,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
297,player_3,-32948.238406182296,-148.5360670407828,983.9603943820287,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
297,player_4,-16583.9421726459,22437.08743468294,833.7928643281714,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
297,ball,-9496.721207478171,-7551.232025507672,988.5185053573928,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
298,player_0,-6963.279990126236,4864.884588990346,161.6391256402796,-716.1894084840224,1968.0265615619592,4.698535511715136,1,2,0.7732202054363723
298,player_1,-5919.082897487706,5258.9292027503925,820.4625105714678,283.1986390149243,1793.3136490822376,537.7679775036577,1,2,1.292903617213206
298,referee_0,-33957.96048571472,3490.762302114673,46.45237934079135,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
298,player_2,-7384.301827470852,-2059.5304045239827,204.84956279291498,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
298,player_3,-33097.48549525822,-159.60995612172505,986.1613957543162,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
298,player_4,-16649.23538984202,22527.81901357592,837.679770525551,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
298,ball,-9526.423258800778,-7637.833479227656,985.8060138002991,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
299,player_0,-6931.196616808278,4973.221027616472,219.66075145885605,-644.9654962980007,2002.7588185600418,72.52459919436166,1,2,2.015804556920945
299,player_1,-5907.754951927109,5330.661748713682,841.973229671614,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
299,referee_0,-34063.07066365374,3481.8586187007736,47.03704557467225,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
299,player_2,-7385.951654499016,-2117.74606353849,224.70249150897232,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
299,player_3,-33246.73258433414,-170.6838452026673,988.3623971266038,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
299,player_4,-16714.528607038137,22618.550592468902,841.5666767229307,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
299,ball,-9556.125310123385,-7724.434932947641,983.0935222432054,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
300,player_0,-6902.479577913335,5069.520874356383,271.729362200449,-580.8956803605275,2021.7856069064424,130.30911230293967,1,2,1.378456936687832
300,player_1,-5896.427006366512,5402.394294676971,863.4839487717603,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
300,referee_0,-34168.180841592766,3472.9549352868744,47.621711808553144,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
300,player_2,-7387.601481527179,-2175.9617225529973,244.55542022502965,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
300,player_3,-33395.97967341006,-181.75773428360955,990.5633984988914,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
300,player_4,-16779.821824234255,22709.282171361883,845.4535829203103,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
300,ball,-9585.827361445992,-7811.036386667625,980.3810306861117,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
301,player_0,-6877.418866380097,5155.526774652208,319.3221212502235,-523.9648764988724,2027.8380043407517,180.26610700079397,1,2,1.1188580750540107
301,player_1,-5885.099060805915,5474.1268406402605,884.9946678719066,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
301,referee_0,-34273.29101953179,3464.051251872975,48.20637804243404,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
301,player_2,-7389.251308555343,-2234.1773815675047,264.408348941087,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
301,player_3,-33545.22676248598,-192.8316233645518,992.764399871179,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
301,player_4,-16845.115041430374,22800.013750254864,849.3404891176899,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
301,ball,-9615.5294127686,-7897.63784038761,977.668539129018,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
302,player_0,-6854.219016519447,5232.567625600992,362.7897288803281,-471.7211447853242,2023.0196408607112,223.1616181406191,1,2,1.2097496400801657
302,player_1,-5873.771115245318,5545.85938660355,906.5053869720529,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
302,referee_0,-34378.40119747081,3455.147568459076,48.791044276314935,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
302,player_2,-7390.901135583506,-2292.393040582012,284.2612776571444,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
302,player_3,-33694.4738515619,-203.90551244549405,994.9654012434665,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
302,player_4,-16910.408258626492,22890.745329147845,853.2273953150695,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
302,ball,-9645.231464091206,-7984.239294107594,974.9560475719243,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
303,player_0,-6833.253905317572,5302.015973193376,402.91921608575603,-424.3983113419076,2009.3903578159702,260.2308813321148,1,2,2.16434281200112
303,player_1,-5862.4431696847205,5617.591932566839,928.0161060721991,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
303,referee_0,-34483.511375409835,3446.2438850451767,49.37571051019583,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
303,player_2,-7392.55096261167,-2350.6086995965193,304.11420637320174,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
303,player_3,-33843.720940637824,-214.9794015264363,997.1664026157541,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
303,player_4,-16975.70147582261,22981.476908040826,857.1143015124492,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
303,ball,-9674.933515413813,-8070.8407478275785,972.2435560148306,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
304,player_0,-6813.493021253495,5363.863109186228,440.0835993889976,-380.5602347839659,1987.280307787753,292.1578238304191,1,2,3.323985176295728
304,player_1,-5851.115224124123,5689.3244785301285,949.5268251723454,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
304,referee_0,-34588.62155334886,3437.3402016312775,49.960376744076726,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
304,player_2,-7394.200789639834,-2408.8243586110266,323.9671350892591,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
304,player_3,-33992.968029713746,-226.05329060737856,999.3674039880417,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
304,player_4,-17040.99469301873,23072.208486933807,861.0012077098288,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
304,ball,-9704.63556673642,-8157.442201547563,969.5310644577369,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
305,player_0,-6828.715430644853,5443.354321497738,451.76991234221435,-380.5602347839659,1987.280307787753,292.1578238304191,0,0,nan
305,player_1,-5839.787278563526,5761.057024493418,971.0375442724917,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
305,referee_0,-34693.73173128788,3428.4365182173783,50.54504297795762,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
305,player_2,-7395.850616667997,-2467.040017625534,343.82006380531647,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
305,player_3,-34142.21511878967,-237.1271796883208,1001.5684053603293,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
305,player_4,-17106.287910214847,23162.940065826788,864.8881139072084,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
305,ball,-9734.337618059028,-8244.043655267547,966.8185729006432,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
306,player_0,-6843.937840036211,5522.845533809248,463.4562252954311,-380.5602347839659,1987.280307787753,292.1578238304191,0,0,nan
306,player_1,-5828.459333002929,5832.789570456707,992.548263372638,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
306,referee_0,-34798.8419092269,3419.532834803479,51.12970921183852,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
306,player_2,-7397.500443696161,-2525.255676640041,363.6729925213738,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
306,player_3,-34291.46220786559,-248.20106876926306,1003.7694067326169,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
306,player_4,-17171.581127410966,23253.67164471977,868.7750201045881,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
306,ball,-9764.039669381635,-8330.645108987532,964.1060813435495,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
307,player_0,-6859.160249427569,5602.336746120758,475.1425382486479,-380.5602347839659,1987.280307787753,292.1578238304191,0,0,nan
307,player_1,-5817.131387442332,5904.522116419997,1014.0589824727842,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
307,referee_0,-34903.952087165926,3410.62915138958,51.71437544571941,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
307,player_2,-7399.150270724324,-2583.4713356545485,383.5259212374312,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
307,player_3,-34440.70929694151,-259.2749578502053,1005.9704081049044,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
307,player_4,-17236.874344607084,23344.40322361275,872.6619263019677,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
307,ball,-9793.741720704242,-8417.246562707516,961.3935897864558,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
308,player_0,-6874.382658818928,5681.827958432268,486.82885120186467,-380.5602347839659,1987.280307787753,292.1578238304191,0,0,nan
308,player_1,-5805.803441881735,5976.254662383286,1035.5697015729306,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
308,referee_0,-35009.06226510495,3401.7254679756807,52.29904167960031,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
308,player_2,-7400.800097752488,-2641.686994669056,403.37884995348855,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
308,player_3,-34589.95638601743,-270.34884693114753,1008.171409477192,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
308,player_4,-17302.167561803202,23435.13480250573,876.5488324993473,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
308,ball,-9823.443772026849,-8503.8480164275,958.6810982293621,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
309,player_0,-6889.605068210286,5761.319170743778,498.51516415508144,-380.5602347839659,1987.280307787753,292.1578238304191,0,0,nan
309,player_1,-5794.475496321138,6047.987208346575,1057.080420673077,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
309,referee_0,-35114.17244304397,3392.8217845617814,52.8837079134812,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
309,player_2,-7402.449924780652,-2699.902653683563,423.2317786695459,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
309,player_3,-34739.20347509335,-281.4227360120898,1010.3724108494796,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
309,player_4,-17367.46077899932,23525.86638139871,880.435738696727,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
309,ball,-9853.145823349456,-8590.449470147485,955.9686066722684,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
310,player_0,-6904.827477601644,5840.810383055288,510.2014771082982,-380.5602347839659,1987.280307787753,292.1578238304191,0,0,nan
310,player_1,-5783.147550760541,6119.719754309865,1078.5911397732234,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
310,referee_0,-35219.282620982995,3383.918101147882,53.4683741473621,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
310,player_2,-7404.099751808815,-2758.1183126980704,443.0847073856033,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
310,player_3,-34888.450564169274,-292.49662509303204,1012.5734122217672,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
310,player_4,-17432.75399619544,23616.597960291692,884.3226448941066,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
310,ball,-9882.847874672063,-8677.05092386747,953.2561151151747,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
311,player_0,-7244.5131269325675,5733.583632524817,230.9915125690265,-749.7075039202609,1774.8481503123862,-38.799749231686235,1,2,1.5332704512875304
311,player_1,-5771.819605199944,6191.452300273154,1100.1018588733698,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
311,referee_0,-35324.39279892202,3375.014417733983,54.053040381242994,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
311,player_2,-7405.749578836979,-2816.3339717125777,462.93763610166064,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
311,player_3,-35037.697653245195,-303.5705141739743,1014.7744135940547,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
311,player_4,-17498.047213391557,23707.329539184673,888.2095510914862,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
311,ball,-9912.54992599467,-8763.652377587454,950.543623558081,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
312,player_0,-7274.501427089378,5804.577558537313,229.43952259975904,-749.7075039202609,1774.8481503123862,-38.799749231686235,0,0,nan
312,player_1,-5760.491659639347,6263.184846236443,1121.6125779735162,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
312,referee_0,-35429.50297686104,3366.110734320084,54.63770661512389,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
312,player_2,-7407.399405865142,-2874.549630727085,482.790564817718,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
312,player_3,-35186.94474232112,-314.64440325491654,1016.9754149663423,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
312,player_4,-17563.340430587676,23798.061118077654,892.0964572888658,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
312,ball,-9942.251977317277,-8850.253831307438,947.8311320009873,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
313,player_0,-7304.4897272461885,5875.571484549809,227.8875326304916,-749.7075039202609,1774.8481503123862,-38.799749231686235,0,0,nan
313,player_1,-5749.16371407875,6334.917392199733,1143.1232970736626,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
313,referee_0,-35534.61315480006,3357.2070509061846,55.222372849004785,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
313,player_2,-7409.049232893306,-2932.7652897415924,502.64349353377537,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
313,player_3,-35336.19183139704,-325.7182923358588,1019.1764163386299,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
313,player_4,-17628.633647783794,23888.792696970635,895.9833634862455,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
313,ball,-9971.954028639884,-8936.855285027423,945.1186404438936,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
314,player_0,-7582.590145332288,4352.394412964901,-31.26682894096021,-1021.4430049384493,28.892094815515293,-320.9290950089159,1,2,2.6650319410444494
314,player_1,-5737.835768518153,6406.649938163022,1164.634016173809,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
314,referee_0,-35639.723332739086,3348.3033674922854,55.80703908288568,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
314,player_2,-7410.69905992147,-2990.9809487560997,522.4964222498327,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
314,player_3,-35485.43892047296,-336.79218141680104,1021.3774177109175,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
314,player_4,-17693.926864979912,23979.524275863616,899.8702696836251,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
314,ball,-10001.656079962491,-9023.456738747407,942.4061488867999,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
315,player_0,-7801.572003305566,3163.0466827335144,-235.26080067090868,-1214.6205848903855,-1262.2219075731994,-528.2407486022496,1,2,0.7862596547520786
315,player_1,-5726.507822957556,6478.382484126311,1186.1447352739553,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
315,referee_0,-35744.83351067811,3339.399684078386,56.391705316766576,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
315,player_2,-7412.348886949633,-3049.196607770607,542.34935096589,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
315,player_3,-35634.68600954888,-347.8660704977433,1023.5784190832051,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
315,player_4,-17759.22008217603,24070.255854756597,903.7571758810047,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
315,ball,-10031.358131285098,-9110.058192467392,939.6936573297062,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
316,player_0,-7657.308658108433,3404.996664480129,-119.44088251370113,-1006.6687771617685,-946.8795860709489,-380.5654748202986,1,2,1.3254523348377112
316,player_1,-5715.179877396959,6550.115030089601,1207.6554543741017,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
316,referee_0,-35849.94368861713,3330.496000664487,56.97637155064747,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
316,player_2,-7413.998713977797,-3107.4122667851143,562.2022796819474,-41.24567570409292,-1455.3914753626777,496.3232179014335,0,0,nan
316,player_3,-35783.9330986248,-358.93995957868555,1025.7794204554925,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
316,player_4,-17824.51329937215,24160.987433649578,907.6440820783844,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
316,ball,-10061.060182607705,-9196.659646187376,936.9811657726125,-742.551283065185,-2165.036342999617,-67.81228892734384,0,0,nan
317,player_0,-7697.575409194903,3367.121481037291,-134.66350150651306,-1006.6687771617685,-946.8795860709489,-380.5654748202986,0,0,nan
317,player_1,-5703.8519318363615,6621.84757605289,1229.1661734742481,283.1986390149243,1793.3136490822376,537.7679775036577,0,0,nan
